Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
BURGUNDY HILL,"2,915,000","2,393.91","1,218",Jan-25,BURGUNDY DRIVE,Resale,Land,222.4,"13,107",-,Semi-Detached House,1,99 yrs lease commencing from 1995,23,Outside Central Region,-
SUNRISE VILLA,"4,300,000","1,673.8","2,569",Jan-25,SUNRISE TERRACE,Resale,Land,155.5,"27,653",-,Terrace House,1,Freehold,28,Outside Central Region,-
REGINA HILL,"9,080,000","4,700.64","1,932",Jan-25,JALAN SELANTING,Resale,Land,436.7,"20,792",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
POLLEN COLLECTION,"3,898,000","1,614.6","2,414",Jan-25,POLLEN WALK,New Sale,Land,150,"25,987",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
FLORIDA PARK,"4,000,000","2,815.86","1,421",Jan-25,SUNRISE WAY,Resale,Land,261.6,"15,291",-,Terrace House,1,Freehold,28,Outside Central Region,-
POLLEN COLLECTION,"3,903,000","1,614.6","2,417",Jan-25,POLLEN WALK,New Sale,Land,150,"26,020",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
DEDAP GARDENS,"4,800,000","4,706.02","1,020",Jan-25,DEDAP PLACE,Resale,Land,437.2,"10,979",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
NIM COLLECTION,"4,780,000","3,008.54","1,589",Jan-25,NIM RISE,Resale,Land,279.5,"17,102",-,Semi-Detached House,1,99 yrs lease commencing from 2016,28,Outside Central Region,-
WESTWOOD PARK,"2,400,000","2,260.44","1,062",Jan-25,WESTWOOD DRIVE,Resale,Land,210,"11,429",-,Terrace House,1,99 yrs lease commencing from 1994,22,Outside Central Region,-
HONG KONG PARK,"9,380,000","4,565.01","2,055",Jan-25,SIAN TUAN AVENUE,Resale,Land,424.1,"22,117",-,Semi-Detached House,1,999 yrs lease commencing from 1879,21,Rest of Central Region,-
LENTOR VILLAS,"4,300,000","2,277.66","1,888",Jan-25,LENTOR STREET,Resale,Land,211.6,"20,321",-,Terrace House,1,Freehold,26,Outside Central Region,-
SARACA GARDENS,"3,780,000","2,145.27","1,762",Jan-25,SARACA VIEW,Resale,Land,199.3,"18,966",-,Terrace House,1,Freehold,28,Outside Central Region,-
NIM COLLECTION,"3,620,000","1,686.72","2,146",Jan-25,NIM TERRACE,Resale,Land,156.7,"23,101",-,Terrace House,1,99 yrs lease commencing from 2016,28,Outside Central Region,-
SELETAR HILLS ESTATE,"5,200,000","3,284.1","1,583",Jan-25,JALAN JARAK,Resale,Land,305.1,"17,044",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
SELETAR HILLS ESTATE,"4,080,000","3,100.03","1,316",Jan-25,JALAN SINDOR,Resale,Land,288,"14,167",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
LAKESIDE GROVE,"2,600,000","1,609.22","1,616",Jan-25,CORPORATION RISE,Resale,Land,149.5,"17,391",-,Terrace House,1,99 yrs lease commencing from 1996,22,Outside Central Region,-
CLEMENTI PARK,"9,700,000","3,870.73","2,506",Jan-25,SUNSET WAY,Resale,Land,359.6,"26,974",-,Terrace House,1,Freehold,21,Outside Central Region,-
SUNRISE VILLA,"3,380,000","1,641.51","2,059",Jan-25,SUNRISE CLOSE,Resale,Land,152.5,"22,164",-,Terrace House,1,Freehold,28,Outside Central Region,-
HILLVIEW GARDEN ESTATE,"4,680,000","2,214.15","2,114",Jan-25,JALAN REMAJA,Resale,Land,205.7,"22,752",-,Terrace House,1,999 yrs lease commencing from 1885,23,Outside Central Region,-
LUXUS HILLS,"4,650,000","1,614.6","2,880",Jan-25,LUXUS HILL VIEW,Resale,Land,150,"31,000",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
MANDARIN PARK,"5,450,000","3,066.66","1,777",Jan-25,YUK TONG AVENUE,Resale,Land,284.9,"19,130",-,Terrace House,1,Freehold,21,Rest of Central Region,-
PAVILION PARK,"3,980,000","1,615.68","2,463",Jan-25,PAVILION CIRCLE,Resale,Land,150.1,"26,516",-,Terrace House,1,Freehold,23,Outside Central Region,-
TOH TUCK GARDEN,"5,850,000","3,003.16","1,948",Jan-25,TOH TUCK PLACE,Resale,Land,279,"20,968",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
EATON PARK,"4,600,000","2,176.48","2,114",Jan-25,GERALD DRIVE,Resale,Land,202.2,"22,750",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,400,000","3,308.85","1,934",Jan-25,JALAN KECHUBONG,Resale,Land,307.4,"20,820",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
WOODLANDS PARK,"3,450,000","3,263.64","1,057",Jan-25,JALAN KASAU,Resale,Land,303.2,"11,379",-,Semi-Detached House,1,Freehold,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,680,000","2,359.47","1,983",Jan-25,NIM DRIVE,Resale,Land,219.2,"21,350",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
WOODLANDS PARK,"4,350,000","4,086.01","1,065",Jan-25,JALAN GELEGAR,Resale,Land,379.6,"11,459",-,Semi-Detached House,1,Freehold,25,Outside Central Region,-
THE SPRINGSIDE,"4,500,000","1,712.55","2,628",Jan-25,SPRINGSIDE AVENUE,Resale,Land,159.1,"28,284",-,Terrace House,1,Freehold,26,Outside Central Region,-
LAKESIDE GROVE,"2,260,000","1,612.45","1,402",Jan-25,CORPORATION RISE,Resale,Land,149.8,"15,087",-,Terrace House,1,99 yrs lease commencing from 1996,22,Outside Central Region,-
POLLEN COLLECTION,"3,918,000","1,614.6","2,427",Jan-25,POLLEN PLACE,New Sale,Land,150,"26,120",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
PAVILION PARK,"3,950,000","1,700.71","2,323",Jan-25,PAVILION CIRCLE,Resale,Land,158,"25,000",-,Terrace House,1,Freehold,23,Outside Central Region,-
POLLEN COLLECTION,"3,890,000","1,614.6","2,409",Jan-25,POLLEN WALK,New Sale,Land,150,"25,933",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
SAVOY PARK,"4,050,000","1,979.5","2,046",Dec-24,ENG KONG DRIVE,Resale,Land,183.9,"22,023",-,Terrace House,1,Freehold,21,Rest of Central Region,-
VILLA VERDE,"2,710,000","3,150.62",860,Dec-24,VERDE VIEW,Resale,Land,292.7,"9,259",-,Terrace House,1,99 yrs lease commencing from 1997,23,Outside Central Region,-
HILLVIEW ESTATE,"5,950,000","4,224.87","1,408",Dec-24,JALAN DERMAWAN,Resale,Land,392.5,"15,159",-,Semi-Detached House,1,Freehold,23,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"5,250,000","5,340.02",983,Dec-24,JALAN SHAER,Resale,Land,496.1,"10,583",-,Detached House,1,Freehold,27,Outside Central Region,-
SARACA VILLAS,"3,280,000","3,806.15",862,Dec-24,SARACA TERRACE,Resale,Land,353.6,"9,276",-,Semi-Detached House,1,99 yrs lease commencing from 1997,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,150,000","5,988.01","1,027",Dec-24,SELETAR HILLS DRIVE,Resale,Land,556.3,"11,055",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
PAVILION PARK,"4,600,000","2,287.35","2,011",Dec-24,PAVILION STREET,Resale,Land,212.5,"21,647",-,Semi-Detached House,1,Freehold,23,Outside Central Region,-
VILLA VERDE,"2,500,000","2,152.8","1,161",Dec-24,VERDE CRESCENT,Resale,Land,200,"12,500",-,Terrace House,1,99 yrs lease commencing from 1997,23,Outside Central Region,-
PHOENIX HEIGHTS,"7,300,000","6,252.81","1,167",Dec-24,PHOENIX GARDEN,Resale,Land,580.9,"12,567",-,Detached House,1,Freehold,23,Outside Central Region,-
MIMOSA TERRACE,"4,680,000","2,190.47","2,137",Dec-24,MIMOSA VIEW,Resale,Land,203.5,"22,998",-,Terrace House,1,Freehold,28,Outside Central Region,-
LUXUS HILLS,"5,228,000","2,341.17","2,233",Dec-24,LUXUS HILL DRIVE,Resale,Land,217.5,"24,037",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LENTOR VIEW,"5,180,000","3,435.87","1,508",Dec-24,LENTOR WAY,Resale,Land,319.2,"16,228",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
POLLEN COLLECTION,"3,908,000","1,614.6","2,420",Dec-24,POLLEN PLACE,New Sale,Land,150,"26,053",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
WESTVILLE,"2,655,888","2,152.8","1,234",Dec-24,WESTWOOD WALK,Resale,Land,200,"13,279",-,Semi-Detached House,1,99 yrs lease commencing from 1994,22,Outside Central Region,-
MANDARIN PARK,"4,000,000","2,077.45","1,925",Dec-24,YUK TONG AVENUE,Resale,Land,193,"20,725",-,Terrace House,1,Freehold,21,Rest of Central Region,-
TEACHER'S HOUSING ESTATE,"3,600,000","1,815.89","1,983",Dec-24,LI PO AVENUE,Resale,Land,168.7,"21,340",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
SUNRISE VILLA,"3,400,000","1,904.15","1,786",Dec-24,SUNRISE WAY,Resale,Land,176.9,"19,220",-,Terrace House,1,Freehold,28,Outside Central Region,-
TOH TUCK GARDEN,"4,400,000","1,743.77","2,523",Dec-24,TOH TUCK CRESCENT,Resale,Land,162,"27,160",-,Terrace House,1,Freehold,21,Rest of Central Region,-
FANTA GARDEN,"3,988,000","2,422.98","1,646",Dec-24,BEGONIA DRIVE,Resale,Land,225.1,"17,717",-,Terrace House,1,Freehold,28,Outside Central Region,-
THE SPRINGSIDE,"4,120,000","1,679.18","2,454",Dec-24,SPRINGSIDE VIEW,Resale,Land,156,"26,410",-,Terrace House,1,Freehold,26,Outside Central Region,-
POLLEN COLLECTION,"3,853,000","1,614.6","2,386",Dec-24,POLLEN WALK,New Sale,Land,150,"25,687",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
SELETAR HILLS ESTATE,"6,650,000","4,428.31","1,502",Dec-24,NIM GREEN,Resale,Land,411.4,"16,164",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
MIMOSA TERRACE,"4,228,888","3,599.48","1,175",Dec-24,MIMOSA ROAD,Resale,Land,334.4,"12,646",-,Terrace House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,820,000","8,371.16",695,Dec-24,BEECHWOOD GROVE,Resale,Land,777.7,"7,484",-,Detached House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
POLLEN COLLECTION,"4,660,000","2,281.97","2,042",Dec-24,POLLEN CRESCENT,New Sale,Land,212,"21,981",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
POLLEN COLLECTION,"4,850,000","2,691","1,802",Dec-24,POLLEN PLACE,New Sale,Land,250,"19,400",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
HONG KONG PARK,"8,830,000","3,477.85","2,539",Dec-24,HUA GUAN AVENUE,Resale,Land,323.1,"27,329",-,Semi-Detached House,1,999 yrs lease commencing from 1879,21,Rest of Central Region,-
MUGLISTON HILL,"3,530,000","1,847.1","1,911",Dec-24,MUGLISTON PARK,Resale,Land,171.6,"20,571",-,Terrace House,1,999 yrs lease commencing from 1886,28,Outside Central Region,-
THE SPRINGSIDE,"4,800,000","2,533.85","1,894",Dec-24,SPRINGSIDE VIEW,Resale,Land,235.4,"20,391",-,Terrace House,1,Freehold,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,200,000","2,129.12","1,973",Dec-24,JALAN JURONG KECHIL,Resale,Land,197.8,"21,234",-,Terrace House,1,Freehold,21,Rest of Central Region,-
MANDARIN PARK,"4,400,000","1,853.56","2,374",Dec-24,CHUN TIN ROAD,Resale,Land,172.2,"25,552",-,Terrace House,1,Freehold,21,Rest of Central Region,-
SELETAR HILLS ESTATE,"6,380,000","4,727.55","1,350",Dec-24,NIM DRIVE,Resale,Land,439.2,"14,526",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SEMBAWANG STRAITS ESTATE,"2,500,000","1,771.75","1,411",Dec-24,JALAN SANKAM,Resale,Land,164.6,"15,188",-,Terrace House,1,Freehold,27,Outside Central Region,-
WESTVILLE,"2,715,000","2,154.95","1,260",Dec-24,WESTWOOD CRESCENT,Resale,Land,200.2,"13,561",-,Terrace House,1,99 yrs lease commencing from 1994,22,Outside Central Region,-
SELETAR HILLS ESTATE,"5,888,888","3,140.94","1,875",Dec-24,JALAN SINDOR,Resale,Land,291.8,"20,181",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
WESTVILLE,"2,688,888","3,103.26",866,Dec-24,WESTWOOD WALK,Resale,Land,288.3,"9,327",-,Semi-Detached House,1,99 yrs lease commencing from 1994,22,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,380,000","7,427.16",590,Dec-24,OAKWOOD GROVE,Resale,Land,690,"6,348",-,Detached House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
SUNRISE VILLA,"3,750,000","1,712.55","2,190",Dec-24,SUNRISE CLOSE,Resale,Land,159.1,"23,570",-,Terrace House,1,Freehold,28,Outside Central Region,-
POLLEN COLLECTION,"3,712,000","1,614.6","2,299",Nov-24,POLLEN CRESCENT,New Sale,Land,150,"24,747",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
POLLEN COLLECTION,"3,967,000","1,905.23","2,082",Nov-24,POLLEN CRESCENT,New Sale,Land,177,"22,412",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
VILLA VERDE,"2,460,000","1,614.6","1,524",Nov-24,VERDE PLACE,Resale,Land,150,"16,400",-,Terrace House,1,99 yrs lease commencing from 1997,23,Outside Central Region,-
PAVILION PARK,"4,230,000","1,740.54","2,430",Nov-24,PAVILION CIRCLE,Resale,Land,161.7,"26,160",-,Terrace House,1,Freehold,23,Outside Central Region,-
SELETAR HILLS ESTATE,"3,710,000","1,982.73","1,871",Nov-24,KASAI ROAD,Resale,Land,184.2,"20,141",-,Terrace House,1,Freehold,28,Outside Central Region,-
KELULUT HILL,"3,450,000","1,614.6","2,137",Nov-24,KELULUT HILL,Resale,Land,150,"23,000",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
WESTWOOD PARK,"2,200,000","1,672.73","1,315",Nov-24,WESTWOOD CRESCENT,Resale,Land,155.4,"14,157",-,Terrace House,1,99 yrs lease commencing from 1994,22,Outside Central Region,-
PAVILION PARK,"4,000,000","1,614.6","2,477",Nov-24,PAVILION VIEW,Resale,Land,150,"26,667",-,Terrace House,1,Freehold,23,Outside Central Region,-
GERALD GARDENS,"4,408,888","3,498.3","1,260",Nov-24,GERALD CRESCENT,Resale,Land,325,"13,566",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
POLLEN COLLECTION,"3,852,000","1,754.53","2,195",Nov-24,POLLEN CRESCENT,New Sale,Land,163,"23,632",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
NIM COLLECTION,"3,788,000","1,913.84","1,979",Nov-24,NIM RISE,Resale,Land,177.8,"21,305",-,Terrace House,1,99 yrs lease commencing from 2016,28,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"4,900,000","4,357.27","1,125",Nov-24,JALAN HIKAYAT,Resale,Land,404.8,"12,105",-,Detached House,1,Freehold,27,Outside Central Region,-
THE MORNING DEW,"4,068,000","1,856.79","2,191",Nov-24,JALAN TARI PAYONG,Resale,Land,172.5,"23,583",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SARACA GARDENS,"4,950,000","4,290.53","1,154",Nov-24,SARACA DRIVE,Resale,Land,398.6,"12,418",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
POLLEN COLLECTION,"3,930,000","1,862.17","2,110",Nov-24,POLLEN CRESCENT,New Sale,Land,173,"22,717",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
VILLA VERDE,"2,550,000","2,152.8","1,185",Nov-24,VERDE AVENUE,Resale,Land,200,"12,750",-,Terrace House,1,99 yrs lease commencing from 1997,23,Outside Central Region,-
GREEN HILL ESTATE,"14,188,888","11,282.82","1,258",Nov-24,CHESTNUT CLOSE,Resale,Land,"1,048.2","13,536",-,Detached House,1,Freehold,23,Outside Central Region,-
LENTOR VILLAS,"4,230,000","2,170.02","1,949",Nov-24,LENTOR CRESCENT,Resale,Land,201.6,"20,982",-,Terrace House,1,Freehold,26,Outside Central Region,-
VILLA VERDE,"2,600,000","2,152.8","1,208",Nov-24,VERDE AVENUE,Resale,Land,200,"13,000",-,Terrace House,1,99 yrs lease commencing from 1997,23,Outside Central Region,-
SELETAR HILLS ESTATE,"4,680,000","3,881.5","1,206",Nov-24,JALAN JARAK,Resale,Land,360.6,"12,978",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
VILLA VERDE,"2,280,000","1,614.6","1,412",Nov-24,VERDE AVENUE,Resale,Land,150,"15,200",-,Terrace House,1,99 yrs lease commencing from 1997,23,Outside Central Region,-
POLLEN COLLECTION,"3,928,000","1,614.6","2,433",Nov-24,POLLEN PLACE,New Sale,Land,150,"26,187",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
KISMIS RESIDENCES,"6,050,000","2,180.79","2,774",Nov-24,ENG KONG TERRACE,Resale,Land,202.6,"29,862",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,018,000","6,587.57",610,Nov-24,WOODGROVE AVENUE,Resale,Land,612,"6,565",-,Detached House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
CLEMENTI PARK,"12,100,000","7,862.03","1,539",Nov-24,SUNSET VALE,Resale,Land,730.4,"16,566",-,Detached House,1,Freehold,21,Outside Central Region,-
POLLEN COLLECTION,"3,900,000","1,614.6","2,415",Nov-24,POLLEN PLACE,New Sale,Land,150,"26,000",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
THE SPRINGSIDE,"4,530,000","2,284.12","1,983",Nov-24,SPRINGSIDE AVENUE,Resale,Land,212.2,"21,348",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,100,000","2,615.65","1,567",Nov-24,SPRINGSIDE AVENUE,Resale,Land,243,"16,872",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,980,000","2,792.18","2,858",Nov-24,JALAN SELANTING,Resale,Land,259.4,"30,763",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
HILLVIEW VILLAS,"4,218,000","2,185.09","1,930",Nov-24,HILLVIEW CRESCENT,Resale,Land,203,"20,778",-,Terrace House,1,Freehold,23,Outside Central Region,-
SELETAR HILLS ESTATE,"4,328,000","3,283.02","1,318",Nov-24,JALAN LEKUB,Resale,Land,305,"14,190",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
TUAN SING PARK,"4,880,000","3,941.78","1,238",Nov-24,UPPER NERAM ROAD,Resale,Land,366.2,"13,326",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
PAVILION PARK,"4,388,888","2,152.8","2,039",Nov-24,PAVILION RISE,Resale,Land,200,"21,944",-,Semi-Detached House,1,Freehold,23,Outside Central Region,-
HIGHGATE PARK,"5,000,000","1,783.59","2,803",Nov-24,HIGHGATE CRESCENT,Resale,Land,165.7,"30,175",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LENTOR VILLAS,"4,220,000","2,277.66","1,853",Nov-24,LENTOR STREET,Resale,Land,211.6,"19,943",-,Terrace House,1,Freehold,26,Outside Central Region,-
POLLEN COLLECTION,"3,930,000","1,614.6","2,434",Nov-24,POLLEN PLACE,New Sale,Land,150,"26,200",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
POLLEN COLLECTION,"3,913,000","1,614.6","2,424",Nov-24,POLLEN PLACE,New Sale,Land,150,"26,087",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
POLLEN COLLECTION,"3,930,000","1,614.6","2,434",Nov-24,POLLEN PLACE,New Sale,Land,150,"26,200",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,500,550","3,216.28","1,088",Nov-24,SEMBAWANG ROAD,Resale,Land,298.8,"11,715",-,Terrace House,1,Freehold,27,Outside Central Region,-
POLLEN COLLECTION,"3,870,000","1,614.6","2,397",Nov-24,POLLEN WALK,New Sale,Land,150,"25,800",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
YUNNAN GARDENS,"3,800,000","2,549.99","1,490",Nov-24,YUNNAN ROAD,Resale,Land,236.9,"16,041",-,Terrace House,1,Freehold,22,Outside Central Region,-
WOODLANDS PARK,"3,750,000","3,881.5",966,Nov-24,JALAN BUMBONG,Resale,Land,360.6,"10,399",-,Semi-Detached House,1,Freehold,25,Outside Central Region,-
HOOVER PARK,"6,500,000","3,579.03","1,816",Oct-24,LORONG PISANG BATU,Resale,Land,332.5,"19,549",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
SPRINGLEAF GARDEN,"6,250,000","3,549.97","1,761",Oct-24,SPRINGLEAF HEIGHT,Resale,Land,329.8,"18,951",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
GAO MING HUA YUAN,"11,750,000","5,881.45","1,998",Oct-24,SHAMAH TERRACE,Resale,Land,546.4,"21,504",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,600,000","2,304.57","1,996",Oct-24,YUK TONG AVENUE,Resale,Land,214.1,"21,485",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
MANDARIN PARK,"4,500,000","2,145.27","2,098",Oct-24,JALAN JURONG KECHIL,Resale,Land,199.3,"22,579",-,Terrace House,1,Freehold,21,Rest of Central Region,-
POLLEN COLLECTION,"3,702,000","1,614.6","2,293",Oct-24,POLLEN CRESCENT,New Sale,Land,150,"24,680",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"3,330,000","2,357.32","1,413",Oct-24,JALAN SALANG,Resale,Land,219,"15,205",-,Terrace House,1,Freehold,27,Outside Central Region,-
SELETAR HILLS ESTATE,"4,000,000","2,228.15","1,795",Oct-24,JALAN SELASEH,Resale,Land,207,"19,324",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
POLLEN COLLECTION,"4,882,000","2,691","1,814",Oct-24,POLLEN CRESCENT,New Sale,Land,250,"19,528",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
POLLEN COLLECTION,"3,896,000","1,808.35","2,154",Oct-24,POLLEN CRESCENT,New Sale,Land,168,"23,190",-,Terrace House,1,99 yrs lease commencing from 2019,28,Outside Central Region,-
CASHEW VILLAS,"4,580,000","1,937.52","2,364",Oct-24,CASHEW CRESCENT,Resale,Land,180,"25,444",-,Terrace House,1,999 yrs lease commencing from 1883,23,Outside Central Region,-
HOOVER PARK,"5,445,000","3,236.73","1,682",Oct-24,LORONG PISANG UDANG,Resale,Land,300.7,"18,108",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LAKESIDE GROVE,"2,300,000","1,618.91","1,421",Oct-24,CORPORATION RISE,Resale,Land,150.4,"15,293",-,Terrace House,1,99 yrs lease commencing from 1996,22,Outside Central Region,-
CASHEW VILLAS,"3,700,000","1,614.6","2,292",Oct-24,CASHEW CRESCENT,Resale,Land,150,"24,667",-,Terrace House,1,999 yrs lease commencing from 1883,23,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,200,000","4,352.96","1,654",Oct-24,JALAN KAYU,Resale,Land,404.4,"17,804",-,Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,650,000","1,633.98","2,234",Oct-24,JALAN TARI SERIMPI,Resale,Land,151.8,"24,045",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
MIMOSA VALE,"4,180,000","2,095.75","1,995",Oct-24,MIMOSA VALE,Resale,Land,194.7,"21,469",-,Terrace House,1,999 yrs lease commencing from 1878,28,Outside Central Region,-
BANYAN VILLAS,"4,580,000","2,152.8","2,127",Oct-24,LENTOR PLAIN,Resale,Land,200,"22,900",-,Terrace House,1,Freehold,26,Outside Central Region,-
GREENRIDGE,"4,380,000","2,049.47","2,137",Oct-24,GREENRIDGE CRESCENT,Resale,Land,190.4,"23,004",-,Terrace House,1,Freehold,21,Rest of Central Region,-
PAVILION PARK,"3,900,000","1,614.6","2,415",Oct-24,PAVILION PLACE,Resale,Land,150,"26,000",-,Terrace House,1,Freehold,23,Outside Central Region,-
TUAN SING PARK,"5,600,000","3,844.9","1,456",Oct-24,UPPER NERAM ROAD,Resale,Land,357.2,"15,677",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
CLEMENTI PARK,"11,628,000","6,474.55","1,796",Oct-24,SUNSET SQUARE,Resale,Land,601.5,"19,332",-,Detached House,1,Freehold,21,Outside Central Region,-
WESTVILLE,"2,650,168","2,152.8","1,231",Oct-24,WESTWOOD WALK,Resale,Land,200,"13,251",-,Semi-Detached House,1,99 yrs lease commencing from 1994,22,Outside Central Region,-
BURGUNDY HILL,"3,150,000","2,260.44","1,394",Oct-24,BURGUNDY CRESCENT,Resale,Land,210,"15,000",-,Semi-Detached House,1,99 yrs lease commencing from 1995,23,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"3,800,000","2,354.09","1,614",Oct-24,JALAN SALANG,Resale,Land,218.7,"17,375",-,Terrace House,1,Freehold,27,Outside Central Region,-
HOCK SWEE HILL,"4,500,000","3,435.87","1,310",Oct-24,BEGONIA DRIVE,Resale,Land,319.2,"14,098",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
SELETAR HILLS ESTATE,"3,480,000","2,313.18","1,504",Oct-24,JALAN KERUING,Resale,Land,214.9,"16,194",-,Terrace House,1,Freehold,28,Outside Central Region,-
HOOVER PARK,"4,750,000","1,854.64","2,561",Oct-24,LORONG PISANG ASAM,Resale,Land,172.3,"27,568",-,Terrace House,1,Freehold,21,Rest of Central Region,-
THE SPRINGSIDE,"4,000,000","1,847.1","2,166",Oct-24,SPRINGSIDE GREEN,Resale,Land,171.6,"23,310",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,158,000","1,872.94","2,220",Oct-24,SPRINGSIDE AVENUE,Resale,Land,174,"23,897",-,Terrace House,1,Freehold,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,130,000","3,328.23","1,541",Oct-24,DUNEARN ROAD,Resale,Land,309.2,"16,591",-,Semi-Detached House,1,999 yrs lease commencing from 1879,21,Rest of Central Region,-
THE SPRINGSIDE,"3,990,000","1,711.48","2,331",Oct-24,SPRINGSIDE AVENUE,Resale,Land,159,"25,094",-,Terrace House,1,Freehold,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,170,000","1,793.28","2,325",Oct-24,JALAN TARI PIRING,Resale,Land,166.6,"25,030",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
