Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
SURIN VILLAS,"3,200,000","6,070.9",527,Apr-22,SURIN AVENUE,Resale,Strata,564,"5,674",-,Terrace House,1,Freehold,19,Outside Central Region,-
3BHC,"3,550,000","4,854.56",731,Apr-22,BRIGHT HILL CRESCENT,Resale,Strata,451,"7,871",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
HORIZON GREEN,"2,850,000","4,800.74",594,Apr-22,THOMSON WALK,Resale,Strata,446,"6,390",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
LEGEND @ JANSEN,"2,280,000","2,055.92","1,109",Mar-22,JANSEN ROAD,Resale,Strata,191,"11,937",-,Terrace House,1,999 yrs lease commencing from 1876,19,Outside Central Region,-
D'MANOR,"2,080,000","2,723.29",764,Mar-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"8,221",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
ASTON GREEN,"2,800,000","4,165.67",672,Mar-22,PAYA LEBAR CRESCENT,Resale,Strata,387,"7,235",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
THE SPRINGFIELD,"1,880,000","2,594.12",725,Mar-22,CHEMPAKA KUNING LINK,Resale,Strata,241,"7,801",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
AFFINITY AT SERANGOON,"2,747,443","2,335.79","1,176",Mar-22,SERANGOON NORTH AVENUE 1,New Sale,Strata,217,"12,661",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
JEWEL @ CHUAN HOE,"2,750,000","4,854.56",566,Mar-22,CHUAN HOE AVENUE,Resale,Strata,451,"6,098",-,Terrace House,1,999 yrs lease commencing from 1886,19,Outside Central Region,-
RIVERFRONT RESIDENCES,"2,317,663","2,109.74","1,099",Mar-22,HOUGANG AVENUE 7,New Sale,Strata,196,"11,825",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
PARKWOOD COLLECTION,"3,800,000","4,865.33",781,Mar-22,LORONG 1 REALTY PARK,New Sale,Strata,452,"8,407",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
PALM TREE NINES,"2,200,000","1,636.13","1,345",Mar-22,JALAN HAJI SALAM,Resale,Strata,152,"14,474",-,Terrace House,1,Freehold,16,Outside Central Region,-
SUMMER GARDENS,"2,038,000","3,024.68",674,Mar-22,UPPER CHANGI ROAD EAST,Resale,Strata,281,"7,253",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
PARKWOOD COLLECTION,"4,519,000","5,974.02",756,Mar-22,LORONG 1 REALTY PARK,New Sale,Strata,555,"8,142",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
ONE SURIN,"3,320,000","4,133.38",803,Mar-22,SURIN AVENUE,Resale,Strata,384,"8,646",-,Terrace House,1,Freehold,19,Outside Central Region,-
HORIZON GREEN,"2,348,000","3,444.48",682,Mar-22,ANG MO KIO AVENUE 2,Resale,Strata,320,"7,338",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
PARKWOOD COLLECTION,"3,322,000","4,510.12",737,Mar-22,LORONG 1 REALTY PARK,New Sale,Strata,419,"7,928",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
THE SPRINGFIELD,"2,020,000","2,873.99",703,Mar-22,CHEMPAKA KUNING LINK,Resale,Strata,267,"7,566",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
THE TOP RESIDENCE,"2,550,000","2,723.29",936,Feb-22,SIMON PLACE,Resale,Strata,253,"10,079",-,Terrace House,1,999 yrs lease commencing from 1884,19,Outside Central Region,-
CERELIA VISTA,"3,080,000","4,929.91",625,Feb-22,LORONG AH SOO,Resale,Strata,458,"6,725",-,Terrace House,1,Freehold,19,Outside Central Region,-
HORIZON GREEN,"2,390,000","3,272.26",730,Feb-22,ANG MO KIO AVENUE 2,Resale,Strata,304,"7,862",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
RICH.RESIDENCE,"3,250,000","3,918.1",829,Feb-22,RICHARDS AVENUE,Resale,Strata,364,"8,929",-,Terrace House,1,Freehold,19,Outside Central Region,-
PARKWOOD COLLECTION,"3,660,000","4,865.33",752,Feb-22,LORONG 1 REALTY PARK,New Sale,Strata,452,"8,097",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
D'MANOR,"1,980,000","2,723.29",727,Feb-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,826",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
HORIZON GARDENS,"2,100,000","2,906.28",723,Feb-22,ANG MO KIO AVENUE 2,Resale,Strata,270,"7,778",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
D'MANOR,"2,420,000","3,358.37",721,Feb-22,TANAH MERAH KECHIL AVENUE,Resale,Strata,312,"7,756",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
AFFINITY AT SERANGOON,"2,738,338","2,335.79","1,172",Feb-22,SERANGOON NORTH AVENUE 1,New Sale,Strata,217,"12,619",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
ASTON RESIDENCE,"3,000,000","4,671.58",642,Feb-22,JALAN LOYANG BESAR,Resale,Strata,434,"6,912",-,Detached House,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
THOMSON GRAND,"3,480,000","5,102.14",682,Feb-22,SIN MING WALK,Resale,Strata,474,"7,342",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
AFFINITY AT SERANGOON,"2,543,800","2,303.5","1,104",Jan-22,SERANGOON NORTH AVENUE 1,New Sale,Strata,214,"11,887",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
HILLSGROVE,"2,960,000","4,542.41",652,Jan-22,HILLSIDE DRIVE,Resale,Strata,422,"7,014",-,Semi-Detached House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
THOMSON GRAND,"3,550,000","5,155.96",689,Jan-22,SIN MING WALK,Resale,Strata,479,"7,411",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
PARKWOOD COLLECTION,"3,585,000","4,510.12",795,Jan-22,LORONG 1 REALTY PARK,New Sale,Strata,419,"8,556",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
PARKWOOD COLLECTION,"4,000,000","4,865.33",822,Jan-22,LORONG 1 REALTY PARK,New Sale,Strata,452,"8,850",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
THE SPRINGFIELD,"1,770,000","2,325.02",761,Jan-22,CHEMPAKA KUNING LINK,Resale,Strata,216,"8,194",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
PARKWOOD COLLECTION,"3,880,000","4,865.33",797,Jan-22,LORONG 1 REALTY PARK,New Sale,Strata,452,"8,584",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
CHARLTON 27,"3,500,000","4,929.91",710,Jan-22,SURIN AVENUE,Resale,Strata,458,"7,642",-,Terrace House,1,Freehold,19,Outside Central Region,-
THE TOP RESIDENCE,"3,300,000","4,090.32",807,Jan-22,SIMON PLACE,Resale,Strata,380,"8,684",-,Detached House,1,999 yrs lease commencing from 1884,19,Outside Central Region,-
AFFINITY AT SERANGOON,"2,803,513","2,335.79","1,200",Dec-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,217,"12,919",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
PARKWOOD COLLECTION,"4,237,000","5,704.92",743,Dec-21,LORONG 1 REALTY PARK,New Sale,Strata,530,"7,994",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
PARKWOOD COLLECTION,"3,980,000","4,865.33",818,Dec-21,LORONG 1 REALTY PARK,New Sale,Strata,452,"8,805",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
RIVERFRONT RESIDENCES,"2,410,487","2,109.74","1,143",Dec-21,HOUGANG AVENUE 7,New Sale,Strata,196,"12,298",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
THE SPRINGFIELD,"1,850,000","2,335.79",792,Dec-21,CHEMPAKA KUNING LINK,Resale,Strata,217,"8,525",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
THE SPRINGFIELD,"1,750,000","2,378.84",736,Dec-21,CHEMPAKA KUNING LINK,Resale,Strata,221,"7,919",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
PARKWOOD COLLECTION,"4,018,000","4,865.33",826,Dec-21,LORONG 1 REALTY PARK,New Sale,Strata,452,"8,889",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
SUMMER GARDENS,"2,250,000","3,283.02",685,Dec-21,UPPER CHANGI ROAD EAST,Resale,Strata,305,"7,377",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
ONE SURIN,"3,120,000","3,681.29",848,Dec-21,SURIN AVENUE,Resale,Strata,342,"9,123",-,Terrace House,1,Freehold,19,Outside Central Region,-
INFINIUM,"3,650,000","4,994.5",731,Dec-21,RICHARDS AVENUE,Resale,Strata,464,"7,866",-,Terrace House,1,Freehold,19,Outside Central Region,-
SUMMER GARDENS,"1,960,000","3,024.68",648,Dec-21,UPPER CHANGI ROAD EAST,Resale,Strata,281,"6,975",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
CHARLTON RESIDENCES,"3,700,000","7,287.23",508,Dec-21,CHARLTON ROAD,Resale,Strata,677,"5,465",-,Terrace House,1,Freehold,19,Outside Central Region,-
PARKWOOD COLLECTION,"4,748,000","6,070.9",782,Dec-21,LORONG 1 REALTY PARK,New Sale,Strata,564,"8,418",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
PARKWOOD COLLECTION,"3,889,000","4,865.33",799,Dec-21,LORONG 1 REALTY PARK,New Sale,Strata,452,"8,604",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
AFFINITY AT SERANGOON,"2,659,338","2,335.79","1,139",Dec-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,217,"12,255",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
RIVERFRONT RESIDENCES,"2,317,050","2,109.74","1,098",Dec-21,HOUGANG AVENUE 7,New Sale,Strata,196,"11,822",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
ENGLISH VILLAS,"2,850,000","4,908.38",581,Dec-21,BEDOK RISE,Resale,Strata,456,"6,250",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
D'MANOR,"1,968,000","2,723.29",723,Nov-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,779",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
HORIZON GARDENS,"2,040,000","2,798.64",729,Nov-21,ANG MO KIO AVENUE 2,Resale,Strata,260,"7,846",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
HORIZON GARDENS,"2,000,000","2,906.28",688,Nov-21,ANG MO KIO AVENUE 2,Resale,Strata,270,"7,407",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
ONE SURIN,"3,150,000","4,434.77",710,Nov-21,SURIN AVENUE,Resale,Strata,412,"7,646",-,Terrace House,1,Freehold,19,Outside Central Region,-
KEW RESIDENCIA,"2,118,888","2,960.1",716,Nov-21,KEW CRESCENT,Resale,Strata,275,"7,705",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
LOYANG COURT,"1,320,000","1,915.99",689,Nov-21,JALAN LOYANG BESAR,Resale,Strata,178,"7,416",-,Terrace House,1,99 yrs lease commencing from 1994,17,Outside Central Region,-
THOMSON IMPRESSIONS,"2,980,000","2,034.4","1,465",Nov-21,LORONG PUNTONG,Resale,Strata,189,"15,767",-,Semi-Detached House,1,99 yrs lease commencing from 2015,20,Rest of Central Region,-
MAYFLOWER RESIDENCES,"2,200,000","1,937.52","1,135",Nov-21,MAYFLOWER AVENUE,Resale,Strata,180,"12,222",-,Terrace House,1,Freehold,20,Outside Central Region,-
D'MANOR,"1,935,000","2,723.29",711,Nov-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,648",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
D'MANOR,"1,920,000","2,723.29",705,Nov-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,589",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
JANSEN 8,"3,128,000","3,788.93",826,Nov-21,JANSEN ROAD,Resale,Strata,352,"8,886",-,Terrace House,1,Freehold,19,Outside Central Region,-
CHARLTON RESIDENCES,"3,058,000","5,349.71",572,Nov-21,CHARLTON ROAD,Resale,Strata,497,"6,153",-,Terrace House,1,Freehold,19,Outside Central Region,-
PALM GROVE REGENCY,"2,578,000","2,863.22",900,Nov-21,PALM GROVE AVENUE,Resale,Strata,266,"9,692",-,Terrace House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
CHARLTON VILLAS,"2,500,000","2,723.29",918,Nov-21,CHARLTON LANE,Resale,Strata,253,"9,881",-,Terrace House,1,Freehold,19,Outside Central Region,-
CHARLTON RESIDENCES,"3,050,000","5,349.71",570,Nov-21,CHARLTON ROAD,Resale,Strata,497,"6,137",-,Terrace House,1,Freehold,19,Outside Central Region,-
THOMSON GRAND,"3,450,000","5,145.19",671,Oct-21,SIN MING WALK,Resale,Strata,478,"7,218",-,Terrace House,1,99 yrs lease commencing from 2010,20,Rest of Central Region,-
D'MANOR,"2,000,000","2,723.29",734,Oct-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,905",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
KEW GATE,"1,580,000","2,260.44",699,Oct-21,LIMAU GARDEN,Resale,Strata,210,"7,524",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,300,000","3,013.92","1,427",Oct-21,JALAN LOYANG BESAR,Resale,Strata,280,"15,357",-,Terrace House,1,999 yrs lease commencing from 1885,17,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,300,000","3,013.92","1,427",Oct-21,JALAN LOYANG BESAR,Resale,Strata,280,"15,357",-,Terrace House,1,999 yrs lease commencing from 1885,17,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,300,000","3,013.92","1,427",Oct-21,JALAN LOYANG BESAR,Resale,Strata,280,"15,357",-,Terrace House,1,999 yrs lease commencing from 1885,17,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,300,000","3,024.68","1,422",Oct-21,JALAN LOYANG BESAR,Resale,Strata,281,"15,302",-,Terrace House,1,999 yrs lease commencing from 1885,17,Outside Central Region,-
THE SPRINGFIELD,"1,670,888","2,400.37",696,Oct-21,CHEMPAKA KUNING LINK,Resale,Strata,223,"7,493",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
JEWEL @ CHUAN HOE,"2,350,000","4,402.48",534,Oct-21,CHUAN HOE AVENUE,Resale,Strata,409,"5,746",-,Terrace House,1,999 yrs lease commencing from 1886,19,Outside Central Region,-
VERDANA VILLAS,"3,260,000","4,617.76",706,Oct-21,GRACE WALK,Resale,Strata,429,"7,599",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
THE SPRINGFIELD,"1,800,000","2,335.79",771,Oct-21,CHEMPAKA KUNING LINK,Resale,Strata,217,"8,295",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
LE ROYCE @ LEITH PARK,"2,750,000","3,778.16",728,Oct-21,LEITH PARK,Resale,Strata,351,"7,835",-,Terrace House,1,Freehold,19,Outside Central Region,-
RIVERFRONT RESIDENCES,"2,308,775","2,109.74","1,094",Oct-21,HOUGANG AVENUE 7,New Sale,Strata,196,"11,779",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
ARCHIPELAGO,"3,420,000","4,402.48",777,Oct-21,BEDOK RESERVOIR ROAD,Resale,Strata,409,"8,362",-,Semi-Detached House,1,99 yrs lease commencing from 2011,16,Outside Central Region,-
THE SPRINGFIELD,"1,730,000","2,368.08",731,Oct-21,CHEMPAKA KUNING LINK,Resale,Strata,220,"7,864",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
THE MORRIS RESIDENCES,"3,220,000","4,262.54",755,Oct-21,PAYA LEBAR CRESCENT,Resale,Strata,396,"8,131",-,Terrace House,1,Freehold,19,Outside Central Region,-
HORIZON GREEN,"2,030,000","2,992.39",678,Oct-21,THOMSON WALK,Resale,Strata,278,"7,302",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
ASTON RESIDENCE,"2,980,000","4,714.63",632,Sep-21,JALAN LOYANG BESAR,Resale,Strata,438,"6,804",-,Detached House,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
D'MANOR,"2,050,000","2,723.29",753,Sep-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"8,103",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
ASTON GREEN,"2,650,000","4,165.67",636,Sep-21,PAYA LEBAR CRESCENT,Resale,Strata,387,"6,848",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
VERDANA VILLAS,"3,300,000","4,779.22",690,Sep-21,GRACE WALK,Resale,Strata,444,"7,432",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
RIVERFRONT RESIDENCES,"2,365,991","2,109.74","1,121",Sep-21,HOUGANG AVENUE 7,New Sale,Strata,196,"12,071",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
AFFINITY AT SERANGOON,"2,636,625","2,335.79","1,129",Sep-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,217,"12,150",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
HILLSGROVE,"2,600,000","4,779.22",544,Sep-21,HILLSIDE DRIVE,Resale,Strata,444,"5,856",-,Semi-Detached House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
HILLSGROVE,"2,750,000","4,542.41",605,Sep-21,HILLSIDE DRIVE,Resale,Strata,422,"6,517",-,Semi-Detached House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
CHARLTON 18,"3,300,000","3,649",904,Sep-21,CHARLTON LANE,Resale,Strata,339,"9,735",-,Terrace House,1,Freehold,19,Outside Central Region,-
D'MANOR,"1,890,000","2,723.29",694,Sep-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,470",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
KEW GATE,"1,480,000","2,454.19",603,Sep-21,LIMAU GARDEN,Resale,Strata,228,"6,491",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
HORIZON GREEN,"2,200,000","3,110.8",707,Sep-21,ANG MO KIO AVENUE 2,Resale,Strata,289,"7,612",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
D'MANOR,"1,938,000","2,723.29",712,Sep-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,660",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
PALM GROVE REGENCY,"2,630,000","2,949.34",892,Sep-21,PALM GROVE AVENUE,Resale,Strata,274,"9,599",-,Terrace House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
KINGSFORD WATERBAY,"2,200,000","1,593.07","1,381",Sep-21,UPPER SERANGOON VIEW,Resale,Strata,148,"14,865",-,Semi-Detached House,1,99 yrs lease commencing from 2014,19,Outside Central Region,-
D'MANOR,"2,000,000","2,723.29",734,Sep-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,905",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
LE ROYCE @ LEITH PARK,"2,650,000","3,498.3",758,Sep-21,LEITH PARK,Resale,Strata,325,"8,154",-,Terrace House,1,Freehold,19,Outside Central Region,-
AFFINITY AT SERANGOON,"2,783,000","2,335.79","1,191",Sep-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,217,"12,825",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
AFFINITY AT SERANGOON,"2,524,050","2,303.5","1,096",Aug-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,214,"11,795",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
THE SPRINGFIELD,"1,650,000","2,335.79",706,Aug-21,CHEMPAKA KUNING LINK,Resale,Strata,217,"7,604",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
ASTON RESIDENCE,"2,790,000","4,822.27",579,Aug-21,JALAN LOYANG BESAR,Resale,Strata,448,"6,228",-,Detached House,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
D'MANOR,"1,860,000","2,723.29",683,Aug-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,352",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
D'MANOR,"1,850,000","2,723.29",679,Aug-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,312",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
CHARLTON 18,"3,120,000","3,390.66",920,Aug-21,CHARLTON LANE,Resale,Strata,315,"9,905",-,Terrace House,1,Freehold,19,Outside Central Region,-
PALM TREE NINES,"2,200,000","1,636.13","1,345",Aug-21,JALAN HAJI SALAM,Resale,Strata,152,"14,474",-,Terrace House,1,Freehold,16,Outside Central Region,-
JANSEN 8,"2,488,000","3,078.5",808,Aug-21,JANSEN ROAD,Resale,Strata,286,"8,699",-,Terrace House,1,Freehold,19,Outside Central Region,-
PALM GROVE REGENCY,"2,180,000","2,863.22",761,Aug-21,PALM GROVE AVENUE,Resale,Strata,266,"8,195",-,Terrace House,1,999 yrs lease commencing from 1878,19,Outside Central Region,-
ASTON RESIDENCE,"2,550,000","4,693.1",543,Aug-21,JALAN LOYANG BESAR,Resale,Strata,436,"5,849",-,Detached House,1,946 yrs lease commencing from 1938,17,Outside Central Region,01 to 05
PARKWOOD COLLECTION,"3,517,000","4,510.12",780,Aug-21,LORONG 1 REALTY PARK,New Sale,Strata,419,"8,394",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
PARKWOOD COLLECTION,"3,499,000","4,510.12",776,Aug-21,LORONG 1 REALTY PARK,New Sale,Strata,419,"8,351",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
CHARLTON 27,"3,160,000","4,757.69",664,Jul-21,SURIN AVENUE,Resale,Strata,442,"7,149",-,Terrace House,1,Freehold,19,Outside Central Region,-
PARKWOOD COLLECTION,"3,510,000","4,510.12",778,Jul-21,LORONG 1 REALTY PARK,New Sale,Strata,419,"8,377",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
THE SPRINGFIELD,"1,670,000","2,346.55",712,Jul-21,CHEMPAKA KUNING LINK,Resale,Strata,218,"7,661",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
D'MANOR,"1,900,000","2,723.29",698,Jul-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,510",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
PARKWOOD COLLECTION,"3,181,000","4,445.53",716,Jul-21,LORONG 1 REALTY PARK,New Sale,Strata,413,"7,702",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
BARTLEY RISE ESTATE,"2,480,000","1,894.46","1,309",Jul-21,JALAN LABU AYER,Resale,Strata,176,"14,091",-,Terrace House,1,Freehold,19,Outside Central Region,-
AFFINITY AT SERANGOON,"2,586,000","2,303.5","1,123",Jul-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,214,"12,084",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
VERDANA VILLAS,"3,050,000","4,606.99",662,Jul-21,GRACE WALK,Resale,Strata,428,"7,126",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
PARKWOOD COLLECTION,"3,550,000","4,510.12",787,Jul-21,LORONG 1 REALTY PARK,New Sale,Strata,419,"8,473",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
VICTORY VILLE,"2,650,000","3,745.87",707,Jul-21,TOH DRIVE,Resale,Strata,348,"7,615",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
KEW GATE,"1,700,000","2,691",632,Jul-21,LIMAU GARDEN,Resale,Strata,250,"6,800",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
SUMMER GARDENS,"1,800,000","3,024.68",595,Jul-21,UPPER CHANGI ROAD EAST,Resale,Strata,281,"6,406",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
PARKWOOD COLLECTION,"3,542,000","4,510.12",785,Jul-21,LORONG 1 REALTY PARK,New Sale,Strata,419,"8,453",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
PLACE-8,"2,970,000","3,283.02",905,Jul-21,PAYA LEBAR CRESCENT,Resale,Strata,305,"9,738",-,Terrace House,1,Freehold,19,Outside Central Region,-
D'MANOR,"1,810,000","2,723.29",665,Jul-21,TANAH MERAH KECHIL AVENUE,Resale,Strata,253,"7,154",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
THE SPRINGFIELD,"1,750,000","2,378.84",736,Jul-21,CHEMPAKA KUNING LINK,Resale,Strata,221,"7,919",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
ONE SURIN,"2,980,000","3,788.93",787,Jul-21,SURIN AVENUE,Resale,Strata,352,"8,466",-,Terrace House,1,Freehold,19,Outside Central Region,-
AFFINITY AT SERANGOON,"2,600,000","2,303.5","1,129",Jul-21,SERANGOON NORTH AVENUE 1,New Sale,Strata,214,"12,150",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
SERANGOON GARDEN VIEW,"2,000,000","2,174.33",920,Jul-21,JALAN HWI YOH,Resale,Strata,202,"9,901",-,Terrace House,1,999 yrs lease commencing from 1879,19,Outside Central Region,-
THOMSON THREE,"2,800,000","3,293.78",850,Jul-21,BRIGHT HILL DRIVE,Resale,Strata,306,"9,150",-,Semi-Detached House,1,99 yrs lease commencing from 2012,20,Rest of Central Region,-
THE SPRINGFIELD,"1,750,000","2,335.79",749,Jul-21,CHEMPAKA KUNING LINK,Resale,Strata,217,"8,065",-,Terrace House,1,99 yrs lease commencing from 1995,16,Outside Central Region,-
CHARLTON RESIDENCES,"3,500,000","7,696.26",455,Jul-21,CHARLTON ROAD,Resale,Strata,715,"4,895",-,Terrace House,1,Freehold,19,Outside Central Region,-
PARKWOOD COLLECTION,"4,545,000","5,941.73",765,Jul-21,LORONG 1 REALTY PARK,New Sale,Strata,552,"8,234",-,Semi-Detached House,1,99 yrs lease commencing from 2017,19,Outside Central Region,-
RIVERFRONT RESIDENCES,"2,364,075","2,109.74","1,121",Jul-21,HOUGANG AVENUE 7,New Sale,Strata,196,"12,062",-,Terrace House,1,99 yrs lease commencing from 2018,19,Outside Central Region,-
